Distance,RSSI,SNR,Battery_Level,Packet_Loss_Rate,Node,Health
9.23,-43.05,20.0,17.06,3.54,THANU,FAILURE
10.779,-35.28,20.0,71.8,3.4,THANU,FAILURE
15.828,-61.56,17.22,12.7,5.48,THANU,FAILURE
28.133,-75.92,12.59,87.32,9.35,THANU,WARNING
22.187,-62.22,14.88,84.3,16.48,THANU,NORMAL
17.525,-56.32,14.63,81.43,10.67,THANU,NORMAL
5.303,-42.95,20.0,59.72,2.73,THANU,NORMAL
4.906,-35.0,20.0,97.62,5.14,THANU,NORMAL
15.315,-35.0,18.08,51.25,12.65,THANU,WARNING
21.997,-60.06,18.58,98.79,0.0,THANU,WARNING
22.655,-67.57,9.89,89.37,2.38,THANU,WARNING
7.164,-35.0,20.0,21.39,0.0,THANU,NORMAL
3.453,-35.0,18.81,90.54,0.0,THANU,FAILURE
11.842,-41.26,20.0,37.44,16.18,THANU,NORMAL
27.586,-73.18,13.25,79.14,7.74,THANU,NORMAL
16.588,-49.01,15.16,10.02,0.25,THANU,WARNING
9.943,-38.95,19.14,34.83,14.96,THANU,WARNING
10.047,-35.0,20.0,78.26,4.09,THANU,WARNING
4.397,-37.91,20.0,97.51,4.6,THANU,WARNING
14.46,-62.63,19.21,25.39,0.0,THANU,WARNING
23.845,-65.81,12.48,51.35,8.49,THANU,NORMAL
29.072,-72.97,11.29,62.85,0.0,THANU,NORMAL
15.297,-37.48,19.67,95.73,3.1,THANU,WARNING
5.433,-35.0,20.0,50.79,2.89,THANU,WARNING
20.647,-67.57,11.94,94.02,7.82,THANU,WARNING
22.825,-69.21,14.23,98.04,0.0,THANU,FAILURE
2.615,-35.0,20.0,94.75,0.82,THANU,WARNING
25.579,-71.26,17.11,77.39,13.09,THANU,WARNING
24.965,-70.74,14.15,21.36,0.29,THANU,NORMAL
14.44,-48.98,19.39,64.22,11.69,THANU,WARNING
17.032,-53.46,14.92,77.82,8.04,THANU,WARNING
21.546,-78.16,7.59,95.94,7.06,THANU,FAILURE
20.464,-72.61,16.94,80.02,12.86,THANU,NORMAL
0.988,-35.0,20.0,58.5,13.12,THANU,FAILURE
4.112,-35.45,20.0,28.46,7.48,THANU,FAILURE
5.296,-35.0,19.83,51.14,8.38,THANU,NORMAL
22.792,-60.78,12.38,67.45,19.43,THANU,WARNING
13.482,-53.44,13.11,39.21,4.9,THANU,NORMAL
16.592,-60.75,13.24,51.08,8.56,THANU,WARNING
23.294,-65.52,12.04,11.56,11.29,THANU,WARNING
10.559,-35.59,20.0,89.11,4.19,THANU,WARNING
22.592,-56.9,16.3,13.13,9.83,THANU,NORMAL
13.548,-39.7,20.0,46.84,2.71,THANU,NORMAL
11.627,-41.35,18.91,55.99,0.0,THANU,NORMAL
10.325,-47.26,20.0,97.52,0.0,THANU,WARNING
28.966,-71.81,15.53,94.16,15.58,THANU,FAILURE
23.273,-64.07,15.03,68.17,0.0,THANU,WARNING
1.096,-35.0,18.99,62.56,3.05,THANU,NORMAL
28.744,-83.6,15.88,42.99,3.0,THANU,FAILURE
23.375,-64.31,13.88,13.7,6.38,THANU,NORMAL
4.901,-35.0,20.0,34.09,0.0,THANU,FAILURE
2.752,-35.0,20.0,86.3,13.59,THANU,WARNING
9.592,-37.95,20.0,68.34,9.48,THANU,WARNING
18.913,-56.92,13.91,83.3,0.0,THANU,NORMAL
18.688,-63.71,20.0,85.33,3.58,THANU,WARNING
8.638,-35.0,20.0,15.6,11.63,THANU,NORMAL
13.647,-48.74,19.89,40.34,0.71,THANU,WARNING
6.751,-49.18,14.0,70.84,0.0,THANU,WARNING
1.992,-35.0,20.0,86.78,0.0,THANU,FAILURE
15.751,-49.56,20.0,82.13,11.58,THANU,FAILURE
10.736,-42.53,15.58,47.99,10.99,THANU,WARNING
16.515,-49.02,17.71,93.89,10.38,THANU,FAILURE
28.422,-80.97,15.36,37.06,9.03,THANU,WARNING
4.729,-35.0,14.47,43.82,20.06,THANU,NORMAL
0.558,-35.0,20.0,26.33,11.41,THANU,FAILURE
2.768,-35.0,20.0,30.42,0.0,THANU,WARNING
14.15,-40.22,16.62,10.78,11.27,THANU,WARNING
21.354,-65.63,16.57,37.76,9.98,THANU,WARNING
17.633,-59.72,16.19,37.59,3.67,THANU,NORMAL
15.099,-57.43,16.48,16.05,4.76,THANU,NORMAL
10.942,-35.0,20.0,40.64,4.5,THANU,WARNING
9.644,-36.37,20.0,37.12,0.0,THANU,NORMAL
11.6,-47.07,18.05,81.91,19.22,THANU,WARNING
18.543,-64.03,13.99,24.06,12.34,THANU,FAILURE
5.449,-35.0,20.0,75.26,0.0,THANU,FAILURE
23.255,-77.09,10.33,21.7,5.46,THANU,FAILURE
17.47,-55.61,20.0,54.66,10.14,THANU,WARNING
8.44,-46.01,15.96,76.27,1.69,THANU,NORMAL
15.284,-50.16,19.57,64.58,8.62,THANU,NORMAL
28.902,-78.28,9.27,68.13,7.41,THANU,WARNING
1.105,-35.0,20.0,28.57,10.57,THANU,NORMAL
6.386,-41.96,17.42,84.47,11.65,THANU,NORMAL
13.727,-60.28,20.0,95.69,2.13,THANU,WARNING
19.334,-70.91,12.08,23.89,11.23,THANU,WARNING
6.761,-36.99,20.0,89.94,11.54,THANU,NORMAL
27.976,-86.64,10.72,45.79,9.97,THANU,WARNING
19.456,-65.34,15.96,72.9,0.0,THANU,FAILURE
26.384,-76.06,14.03,55.6,4.29,THANU,WARNING
10.215,-41.55,20.0,81.4,10.78,THANU,NORMAL
24.954,-66.2,16.56,14.08,13.8,THANU,NORMAL
11.657,-40.2,19.55,39.13,11.61,THANU,WARNING
7.956,-35.0,20.0,14.27,2.21,THANU,NORMAL
27.394,-68.01,14.78,94.75,1.71,THANU,WARNING
3.22,-35.0,20.0,25.31,15.42,THANU,NORMAL
28.315,-82.54,11.1,48.21,4.22,THANU,WARNING
14.026,-46.11,20.0,67.73,1.12,THANU,NORMAL
29.782,-89.02,9.21,51.54,13.73,THANU,NORMAL
16.418,-63.7,18.22,58.29,8.16,THANU,WARNING
22.846,-70.44,17.93,28.36,12.15,THANU,FAILURE
0.709,-35.0,20.0,16.03,2.19,THANU,NORMAL
15.152,-50.69,19.54,33.16,3.54,THANU,NORMAL
22.255,-67.78,13.47,38.54,16.99,THANU,NORMAL
23.593,-60.84,13.87,47.42,10.99,THANU,WARNING
5.162,-35.0,19.27,36.64,1.07,THANU,WARNING
12.86,-52.77,15.23,13.22,10.28,THANU,NORMAL
12.863,-43.19,14.82,18.51,16.02,THANU,FAILURE
3.557,-35.0,20.0,70.64,7.54,THANU,NORMAL
13.57,-44.64,18.91,15.68,2.59,THANU,NORMAL
24.309,-67.35,15.46,14.16,0.0,THANU,WARNING
9.355,-41.85,17.96,83.06,5.06,THANU,WARNING
13.261,-45.38,17.97,13.71,0.0,THANU,NORMAL
28.848,-85.41,7.22,16.19,0.0,THANU,WARNING
1.435,-35.0,20.0,59.46,1.68,THANU,FAILURE
17.95,-53.72,15.78,49.86,6.94,THANU,WARNING
22.431,-61.16,20.0,96.8,0.0,THANU,FAILURE
22.946,-73.03,12.0,94.32,4.27,THANU,NORMAL
21.62,-54.92,18.28,69.42,12.58,THANU,NORMAL
21.93,-74.6,10.0,16.47,9.74,THANU,WARNING
2.241,-37.73,20.0,55.29,15.22,THANU,NORMAL
16.257,-57.25,11.27,14.06,9.35,THANU,WARNING
23.598,-74.1,9.86,91.71,11.72,THANU,NORMAL
3.275,-35.0,20.0,69.4,15.12,THANU,NORMAL
0.855,-35.0,20.0,61.65,11.08,THANU,WARNING
24.53,-75.42,13.33,48.51,4.19,THANU,FAILURE
21.513,-65.92,15.03,55.87,4.5,THANU,WARNING
12.66,-50.85,20.0,46.03,10.62,THANU,WARNING
28.242,-91.85,10.48,18.97,11.39,THANU,WARNING
23.115,-69.0,11.99,69.49,7.52,THANU,WARNING
29.052,-88.24,12.72,99.68,0.0,THANU,NORMAL
27.915,-91.65,11.54,20.12,14.6,THANU,WARNING
14.698,-56.2,20.0,99.48,0.0,THANU,WARNING
22.764,-59.98,19.48,90.97,9.3,THANU,NORMAL
20.241,-64.31,9.73,90.48,1.16,THANU,WARNING
24.438,-64.19,12.41,84.81,20.83,THANU,NORMAL
23.737,-70.32,20.0,93.12,1.56,THANU,WARNING
5.02,-43.69,18.18,32.18,1.55,THANU,FAILURE
7.395,-45.15,18.92,49.34,10.79,THANU,FAILURE
8.339,-35.4,20.0,53.18,10.92,THANU,WARNING
24.646,-71.29,12.79,16.12,4.87,THANU,NORMAL
24.417,-57.42,20.0,98.29,0.0,THANU,WARNING
15.112,-53.05,17.92,72.05,14.63,THANU,NORMAL
17.635,-51.69,14.77,50.64,11.01,THANU,FAILURE
24.894,-74.04,12.35,99.3,18.94,THANU,FAILURE
9.722,-44.08,20.0,34.5,11.28,THANU,FAILURE
1.98,-35.0,18.71,40.33,4.91,THANU,FAILURE
14.737,-51.15,19.88,27.18,10.72,THANU,WARNING
27.455,-76.14,11.07,26.79,17.09,THANU,FAILURE
23.819,-56.89,16.2,26.96,11.36,THANU,WARNING
11.315,-48.83,20.0,64.98,5.66,THANU,NORMAL
2.411,-35.0,20.0,36.47,1.24,THANU,NORMAL
19.289,-58.65,18.19,95.66,11.56,THANU,FAILURE
25.117,-76.83,9.84,83.51,9.28,THANU,NORMAL
20.116,-65.34,18.3,24.51,0.0,THANU,NORMAL
13.04,-42.26,16.79,85.06,0.0,THANU,NORMAL
4.139,-38.07,19.98,41.11,0.0,THANU,WARNING
27.368,-78.38,13.09,30.5,7.63,THANU,WARNING
8.641,-37.77,20.0,80.39,7.95,THANU,WARNING
7.116,-38.95,20.0,87.13,10.64,THANU,FAILURE
24.571,-76.85,13.71,96.44,0.38,THANU,FAILURE
29.446,-83.72,9.26,47.82,2.57,THANU,WARNING
19.975,-63.47,18.95,60.59,12.19,THANU,NORMAL
18.932,-64.14,15.69,65.34,1.89,THANU,FAILURE
9.923,-39.49,15.06,66.49,13.33,THANU,NORMAL
1.102,-36.84,20.0,46.19,7.27,THANU,NORMAL
6.158,-44.91,16.69,23.71,10.79,THANU,FAILURE
17.741,-61.97,11.49,16.34,12.2,THANU,NORMAL
4.964,-35.0,19.83,91.54,0.45,THANU,NORMAL
26.573,-73.14,17.21,42.99,11.68,THANU,NORMAL
6.05,-35.0,20.0,26.26,13.23,THANU,FAILURE
15.902,-50.8,18.57,98.52,0.0,THANU,FAILURE
15.604,-49.14,20.0,82.26,10.92,THANU,NORMAL
18.316,-60.7,14.66,98.31,0.0,THANU,NORMAL
10.159,-40.44,20.0,35.09,11.32,THANU,WARNING
26.269,-74.34,11.49,51.69,9.57,THANU,WARNING
13.607,-42.39,20.0,82.78,11.7,THANU,NORMAL
21.155,-63.81,20.0,59.67,0.0,THANU,WARNING
19.259,-75.35,16.32,41.95,2.34,THANU,NORMAL
3.956,-35.0,20.0,24.26,1.79,THANU,NORMAL
18.868,-60.16,14.34,60.56,19.22,THANU,FAILURE
16.746,-55.59,16.06,63.85,0.0,THANU,FAILURE
27.009,-72.2,8.48,74.87,9.99,THANU,NORMAL
26.486,-65.91,16.09,81.15,3.29,THANU,WARNING
4.953,-36.67,20.0,20.63,8.07,THANU,WARNING
2.91,-35.0,17.5,66.52,8.33,THANU,FAILURE
9.19,-38.35,20.0,80.33,0.0,THANU,WARNING
29.605,-88.85,9.81,45.01,5.0,THANU,WARNING
1.136,-35.0,17.37,34.8,16.83,THANU,NORMAL
20.35,-67.93,12.76,53.17,6.2,THANU,WARNING
18.451,-57.41,13.22,37.91,3.63,THANU,WARNING
19.574,-60.64,15.26,55.89,11.06,THANU,WARNING
6.939,-35.0,20.0,37.76,3.14,THANU,NORMAL
7.188,-35.54,18.37,48.04,5.75,THANU,WARNING
13.204,-46.75,13.86,92.36,11.67,THANU,NORMAL
3.328,-35.0,20.0,92.49,0.0,THANU,FAILURE
2.701,-35.0,18.08,99.3,8.37,THANU,FAILURE
3.107,-35.0,20.0,53.75,2.47,THANU,FAILURE
17.403,-60.51,15.76,25.12,1.89,THANU,WARNING
12.233,-40.81,20.0,90.01,1.77,THANU,WARNING
9.162,-46.29,18.09,63.72,5.49,THANU,NORMAL
9.817,-41.61,20.0,77.29,10.48,THANU,WARNING
6.615,-35.0,20.0,24.63,2.01,THANU,FAILURE
12.639,-58.42,17.79,38.77,1.41,THANU,NORMAL
6.49,-35.0,15.25,34.77,19.23,THANU,NORMAL
21.092,-59.6,18.99,60.38,2.53,THANU,NORMAL
4.156,-35.0,19.17,99.75,0.0,THANU,WARNING
28.473,-82.32,3.39,65.11,11.16,THANU,NORMAL
3.15,-38.24,19.6,61.56,0.0,THANU,FAILURE
28.332,-83.36,15.17,78.32,1.11,THANU,NORMAL
25.082,-75.34,15.94,39.59,5.97,THANU,WARNING
20.581,-69.48,13.03,32.79,15.42,THANU,NORMAL
27.413,-71.07,19.29,85.42,1.75,THANU,WARNING
4.607,-35.0,18.58,96.45,0.0,THANU,WARNING
5.701,-35.0,20.0,47.93,0.0,THANU,WARNING
7.939,-40.91,18.27,13.71,10.75,THANU,NORMAL
7.722,-36.14,19.63,26.12,10.98,THANU,NORMAL
9.67,-38.2,14.69,87.13,2.88,THANU,WARNING
17.481,-57.88,15.33,20.95,1.92,THANU,WARNING
1.331,-35.0,20.0,78.67,2.93,THANU,FAILURE
11.777,-35.22,20.0,65.82,3.69,THANU,WARNING
7.768,-35.0,16.22,75.41,8.18,THANU,WARNING
18.396,-49.52,18.81,33.09,11.99,THANU,FAILURE
29.562,-79.24,12.23,11.65,9.41,THANU,FAILURE
15.771,-42.18,19.79,13.58,3.53,THANU,FAILURE
13.058,-52.93,19.68,75.24,7.68,THANU,NORMAL
11.363,-55.57,16.92,65.21,0.0,THANU,NORMAL
23.656,-56.03,17.31,85.64,8.77,THANU,FAILURE
2.623,-35.0,20.0,45.93,0.0,THANU,NORMAL
28.813,-79.97,10.08,60.0,13.26,THANU,FAILURE
12.829,-53.41,20.0,80.52,6.09,THANU,WARNING
9.754,-35.0,20.0,54.7,5.86,THANU,FAILURE
29.235,-88.6,8.56,99.4,13.96,THANU,WARNING
28.108,-80.47,16.14,76.86,6.16,THANU,FAILURE
19.437,-59.21,14.15,71.5,1.78,THANU,FAILURE
1.046,-35.0,20.0,82.14,0.0,THANU,WARNING
22.582,-62.98,12.22,79.95,12.41,THANU,WARNING
10.399,-49.89,14.4,29.77,3.83,THANU,WARNING
11.954,-49.44,20.0,28.93,7.37,THANU,NORMAL
5.183,-35.0,14.61,64.55,1.53,THANU,WARNING
15.942,-44.82,14.96,49.24,18.78,THANU,NORMAL
22.464,-66.5,19.0,88.44,10.01,THANU,NORMAL
8.554,-35.0,20.0,36.11,11.63,THANU,WARNING
28.193,-83.89,15.02,39.78,8.02,THANU,WARNING
6.245,-35.0,17.54,24.97,8.86,THANU,FAILURE
2.455,-35.0,20.0,98.36,0.0,THANU,WARNING
19.509,-51.51,13.33,20.44,2.86,THANU,WARNING
25.555,-74.2,12.44,98.46,0.0,THANU,WARNING
28.617,-84.01,9.24,73.58,6.92,THANU,WARNING
23.132,-64.5,19.29,18.02,6.42,THANU,NORMAL
6.39,-39.32,19.86,23.68,0.03,THANU,NORMAL
29.341,-83.36,4.39,39.43,14.83,THANU,FAILURE
27.623,-76.5,14.24,33.43,7.92,THANU,NORMAL
5.313,-38.9,19.12,97.58,4.71,THANU,NORMAL
16.984,-47.83,17.13,65.2,14.8,THANU,WARNING
16.888,-65.74,19.06,16.7,0.0,THANU,WARNING
13.555,-49.2,18.41,57.29,0.0,THANU,WARNING
29.536,-82.05,7.44,90.74,14.1,THANU,WARNING
2.259,-35.0,19.46,47.46,19.39,THANU,WARNING
19.003,-64.87,13.37,69.95,1.44,THANU,WARNING
6.556,-35.0,20.0,79.59,0.0,THANU,NORMAL
16.056,-57.8,14.06,26.65,21.27,THANU,FAILURE
23.502,-71.84,13.8,87.0,14.53,THANU,FAILURE
7.778,-42.88,20.0,50.39,2.47,THANU,NORMAL
12.104,-54.98,18.75,15.1,15.07,THANU,NORMAL
28.548,-79.52,12.9,89.1,8.34,THANU,WARNING
22.964,-65.05,15.36,60.79,0.27,THANU,NORMAL
17.395,-63.7,16.55,27.85,0.0,THANU,WARNING
7.049,-37.7,20.0,38.57,0.0,THANU,NORMAL
13.047,-40.86,14.66,61.24,8.13,THANU,NORMAL
23.335,-75.48,11.34,43.68,2.0,THANU,WARNING
24.706,-61.95,16.33,31.0,13.23,THANU,WARNING
7.716,-48.33,17.76,53.14,0.0,THANU,NORMAL
20.031,-55.56,14.53,26.65,6.42,THANU,WARNING
3.303,-35.0,14.78,32.08,15.2,THANU,FAILURE
1.185,-35.0,20.0,84.41,5.38,THANU,NORMAL
16.686,-46.02,20.0,30.57,0.0,THANU,WARNING
7.119,-35.0,17.43,72.58,14.46,THANU,NORMAL
2.828,-35.0,20.0,32.54,0.0,THANU,FAILURE
22.03,-66.34,15.22,29.12,13.19,THANU,WARNING
15.19,-53.6,15.39,32.6,0.0,THANU,WARNING
23.99,-68.63,10.47,52.15,3.45,THANU,WARNING
20.086,-57.44,14.3,23.17,16.38,THANU,WARNING
22.029,-60.12,15.16,19.6,0.74,THANU,FAILURE
9.567,-42.78,19.51,78.11,7.03,THANU,NORMAL
8.267,-40.78,20.0,12.1,9.7,THANU,WARNING
18.226,-64.4,16.06,44.69,15.79,THANU,WARNING
6.402,-43.01,20.0,45.64,2.52,THANU,FAILURE
24.555,-74.24,11.84,90.37,6.41,THANU,NORMAL
15.926,-61.6,17.01,79.7,13.99,THANU,NORMAL
7.196,-35.0,18.59,55.96,11.52,THANU,WARNING
18.942,-56.43,17.27,53.18,6.98,THANU,FAILURE
28.379,-73.91,12.1,60.9,6.86,THANU,NORMAL
2.922,-35.0,20.0,42.2,7.85,THANU,WARNING
3.726,-38.27,18.27,73.07,4.52,THANU,WARNING
25.393,-88.91,6.97,71.75,8.55,THANU,FAILURE
3.733,-35.0,20.0,61.72,2.83,THANU,WARNING
1.662,-35.0,19.82,15.19,0.0,THANU,WARNING
10.764,-39.25,20.0,21.42,4.77,THANU,WARNING
14.268,-55.85,14.48,13.53,2.45,THANU,WARNING
17.299,-60.26,12.97,74.67,11.95,THANU,FAILURE
15.465,-48.14,15.3,52.98,0.0,THANU,FAILURE
27.439,-73.38,9.05,95.95,3.7,THANU,FAILURE
23.176,-70.64,18.13,95.71,4.07,THANU,WARNING
29.522,-82.11,10.67,81.84,7.04,THANU,NORMAL
14.555,-45.33,20.0,49.87,1.42,THANU,FAILURE
2.988,-35.0,20.0,38.47,2.32,THANU,WARNING
28.688,-72.87,8.56,28.09,14.68,THANU,NORMAL
0.621,-35.0,19.95,30.92,10.97,THANU,FAILURE
23.395,-61.66,20.0,99.13,1.51,THANU,FAILURE
1.423,-35.0,20.0,57.73,6.95,THANU,NORMAL
22.956,-71.92,17.28,11.1,7.34,THANU,FAILURE
28.169,-84.47,3.08,13.99,2.01,THANU,NORMAL
11.983,-43.89,18.65,51.29,3.32,THANU,NORMAL
7.608,-40.93,13.47,49.91,7.68,THANU,FAILURE
7.175,-35.0,20.0,46.5,8.62,THANU,WARNING
15.006,-57.19,16.85,84.12,4.9,THANU,NORMAL
5.541,-40.58,16.33,73.28,6.92,THANU,NORMAL
20.351,-75.55,12.85,19.67,22.75,THANU,NORMAL
11.366,-37.9,20.0,42.64,0.0,THANU,NORMAL
10.032,-45.32,20.0,63.7,5.73,THANU,WARNING
14.108,-50.38,20.0,44.42,5.79,THANU,FAILURE
16.506,-52.21,20.0,28.75,21.29,THANU,WARNING
4.687,-35.79,20.0,66.52,15.47,THANU,NORMAL
21.379,-55.93,14.35,64.2,2.61,THANU,NORMAL
26.547,-68.29,14.28,97.71,0.0,THANU,NORMAL
8.701,-43.61,20.0,60.5,0.0,THANU,FAILURE
5.822,-39.46,18.69,88.69,13.76,THANU,WARNING
22.935,-67.72,12.72,95.43,6.75,THANU,WARNING
5.914,-36.04,20.0,49.13,8.43,THANU,WARNING
1.717,-35.0,16.99,14.76,3.77,THANU,WARNING
18.768,-57.51,14.43,22.91,0.99,THANU,WARNING
7.573,-43.96,20.0,55.36,10.11,THANU,NORMAL
5.568,-35.0,19.76,90.37,3.81,THANU,FAILURE
29.457,-85.04,11.69,68.87,0.0,THANU,NORMAL
9.11,-40.34,20.0,28.13,0.58,THANU,FAILURE
27.152,-70.29,16.67,73.09,2.95,THANU,WARNING
5.757,-35.0,19.41,90.48,10.55,THANU,FAILURE
24.66,-79.45,12.64,12.72,11.16,THANU,NORMAL
15.31,-49.19,14.99,31.85,11.19,THANU,WARNING
2.819,-35.0,20.0,23.79,11.23,THANU,FAILURE
22.141,-59.65,12.35,80.57,11.24,THANU,WARNING
26.816,-87.08,9.9,90.23,14.35,THANU,WARNING
5.309,-43.41,20.0,59.91,0.69,THANU,WARNING
21.905,-62.25,12.08,86.34,5.66,THANU,WARNING
13.629,-56.38,19.56,69.12,6.98,THANU,NORMAL
22.739,-75.99,10.53,69.1,0.0,THANU,NORMAL
21.561,-69.87,11.63,62.17,6.23,THANU,NORMAL
1.285,-35.0,17.39,14.5,9.56,THANU,WARNING
5.772,-35.0,20.0,94.33,9.13,THANU,WARNING
14.395,-52.79,20.0,42.02,17.82,THANU,FAILURE
28.041,-77.37,11.7,82.23,6.35,THANU,WARNING
10.591,-35.0,16.51,82.9,8.33,THANU,NORMAL
19.052,-59.36,12.61,96.92,4.83,THANU,NORMAL
0.856,-35.0,19.99,39.4,7.47,THANU,FAILURE
21.478,-60.31,14.14,99.77,2.64,THANU,WARNING
18.291,-55.83,12.2,37.05,4.15,THANU,NORMAL
21.604,-65.92,15.57,50.62,7.62,THANU,FAILURE
27.187,-67.11,13.41,73.56,9.49,THANU,NORMAL
4.822,-35.0,20.0,23.95,5.78,THANU,FAILURE
8.217,-35.0,20.0,33.97,18.37,THANU,WARNING
29.876,-83.94,11.44,75.53,18.4,THANU,NORMAL
5.11,-35.0,20.0,97.69,2.52,THANU,WARNING
21.758,-66.83,14.8,75.95,0.0,THANU,WARNING
21.89,-53.9,20.0,87.61,1.94,THANU,FAILURE
20.648,-70.95,7.94,13.37,7.92,THANU,NORMAL
7.209,-38.06,20.0,61.93,0.0,THANU,FAILURE
6.846,-46.85,17.98,92.27,11.48,THANU,WARNING
20.157,-58.29,13.87,71.42,10.52,THANU,WARNING
5.994,-35.38,20.0,70.88,8.75,THANU,WARNING
20.016,-60.35,14.45,28.27,17.29,THANU,NORMAL
15.03,-41.28,15.63,87.5,0.0,THANU,WARNING
11.906,-45.23,15.98,87.85,0.0,THANU,NORMAL
9.357,-37.29,20.0,65.26,11.07,THANU,WARNING
28.454,-77.02,13.2,48.4,8.52,THANU,WARNING
15.489,-57.68,11.92,84.18,15.42,THANU,NORMAL
17.057,-54.62,11.7,51.85,2.84,THANU,WARNING
28.503,-76.23,11.54,84.04,5.83,THANU,WARNING
19.789,-80.86,-0.47,53.64,1.74,THANU,NORMAL
28.757,-62.32,20.0,62.18,15.11,THANU,WARNING
3.638,-37.76,19.88,77.32,3.68,THANU,FAILURE
25.476,-82.09,13.9,33.85,6.33,THANU,NORMAL
10.395,-35.0,20.0,32.22,15.22,THANU,FAILURE
24.409,-77.86,9.44,70.11,2.19,THANU,NORMAL
25.741,-74.97,13.59,95.85,17.44,THANU,WARNING
8.509,-42.69,19.93,50.14,0.82,THANU,NORMAL
12.561,-41.49,19.26,90.84,0.0,THANU,FAILURE
21.917,-65.79,11.25,56.64,0.0,THANU,WARNING
3.422,-36.33,20.0,97.65,5.95,THANU,WARNING
22.788,-59.43,14.35,81.28,16.25,THANU,NORMAL
3.759,-35.0,18.33,87.36,2.26,THANU,WARNING
27.476,-75.7,15.66,71.16,9.8,THANU,NORMAL
8.652,-46.58,16.99,88.16,3.25,THANU,NORMAL
17.48,-57.01,15.79,63.35,1.66,THANU,NORMAL
3.956,-35.0,20.0,61.06,3.15,THANU,WARNING
8.45,-35.0,20.0,88.63,11.53,THANU,NORMAL
12.417,-44.19,15.11,11.36,13.25,THANU,NORMAL
14.868,-59.75,11.63,53.09,1.07,THANU,NORMAL
0.502,-35.0,20.0,88.31,0.0,THANU,NORMAL
26.715,-75.12,13.36,27.65,15.66,THANU,WARNING
0.726,-35.0,20.0,96.22,4.69,THANU,NORMAL
23.324,-74.56,8.86,76.65,2.35,THANU,WARNING
14.382,-36.11,20.0,78.62,0.0,THANU,NORMAL
15.954,-53.21,18.08,69.89,11.0,THANU,WARNING
6.644,-35.0,12.65,50.27,9.06,THANU,NORMAL
18.417,-56.13,15.41,51.49,15.23,THANU,WARNING
16.348,-46.87,18.88,85.52,0.0,THANU,WARNING
5.345,-36.98,20.0,22.52,16.16,THANU,NORMAL
7.525,-35.0,20.0,56.99,13.75,THANU,NORMAL
2.474,-35.0,20.0,37.9,12.06,THANU,WARNING
2.455,-35.0,20.0,98.59,0.0,THANU,NORMAL
0.906,-35.0,20.0,10.33,13.86,THANU,WARNING
7.004,-35.8,20.0,15.73,7.91,THANU,WARNING
20.55,-65.68,16.48,97.06,0.0,THANU,FAILURE
9.828,-35.0,20.0,58.94,9.48,THANU,WARNING
10.611,-40.05,15.21,22.47,9.11,THANU,NORMAL
4.391,-35.0,20.0,50.38,7.31,THANU,NORMAL
17.476,-51.68,17.0,39.04,14.8,THANU,FAILURE
10.593,-36.99,20.0,92.01,2.35,THANU,NORMAL
20.451,-54.37,18.59,71.88,11.37,THANU,NORMAL
22.373,-77.61,13.68,21.75,6.33,THANU,NORMAL
17.748,-53.07,20.0,58.28,5.51,THANU,NORMAL
8.644,-35.0,20.0,22.1,12.47,THANU,NORMAL
15.504,-64.83,18.26,69.87,10.08,THANU,NORMAL
7.932,-35.0,20.0,75.45,11.58,THANU,NORMAL
27.136,-77.68,9.68,60.59,16.3,THANU,FAILURE
23.108,-74.6,9.73,96.94,4.84,THANU,WARNING
15.044,-36.13,20.0,94.99,19.25,THANU,NORMAL
28.981,-75.41,10.63,28.53,18.25,THANU,WARNING
16.629,-57.71,18.05,10.03,8.19,THANU,NORMAL
10.192,-47.59,15.75,69.65,5.67,THANU,WARNING
3.316,-35.0,20.0,52.81,0.0,THANU,WARNING
16.54,-55.16,20.0,40.12,0.0,THANU,NORMAL
25.882,-68.56,16.33,92.52,7.32,THANU,WARNING
26.068,-65.34,14.52,98.07,9.42,THANU,FAILURE
18.335,-51.55,17.37,93.75,8.45,THANU,WARNING
12.106,-44.81,20.0,55.02,8.27,THANU,WARNING
19.684,-70.42,19.67,73.3,10.32,THANU,WARNING
22.983,-58.93,16.99,25.44,1.9,THANU,WARNING
12.643,-51.19,20.0,95.58,11.01,THANU,NORMAL
14.549,-62.06,13.22,35.53,9.61,THANU,WARNING
20.578,-52.86,17.44,27.35,6.91,THANU,FAILURE
26.361,-76.58,17.4,15.41,2.29,THANU,NORMAL
23.835,-64.63,20.0,59.53,15.12,THANU,WARNING
1.161,-35.0,17.75,95.36,3.87,THANU,FAILURE
4.169,-35.0,20.0,22.2,5.31,THANU,NORMAL
25.657,-79.88,15.4,20.87,3.62,THANU,WARNING
25.098,-79.95,15.65,34.53,12.48,THANU,NORMAL
11.97,-42.74,18.97,69.89,0.07,THANU,NORMAL
17.736,-62.98,15.43,59.3,12.29,THANU,WARNING
27.222,-77.6,10.88,18.66,4.9,THANU,NORMAL
27.391,-87.07,6.08,49.81,17.65,THANU,WARNING
23.601,-87.3,9.89,16.02,9.94,THANU,NORMAL
6.683,-35.0,20.0,86.67,12.38,THANU,NORMAL
22.043,-63.29,10.84,19.64,13.04,THANU,FAILURE
3.482,-35.0,20.0,52.42,17.63,THANU,NORMAL
26.871,-67.44,14.53,55.94,0.0,THANU,WARNING
4.9,-35.0,20.0,57.71,17.28,THANU,NORMAL
